day,month,year,daily_policy_index
4,6,2011,138.75
5,6,2011,589.70
6,6,2011,313.07
7,6,2011,642.62
8,6,2011,440.79
9,6,2011,197.74
10,6,2011,353.93
11,6,2011,321.83
12,6,2011,323.30
13,6,2011,266.72
14,6,2011,420.58
15,6,2011,279.88
16,6,2011,234.14
17,6,2011,207.21
18,6,2011,126.59
19,6,2011,295.86
20,6,2011,424.36
21,6,2011,293.05
22,6,2011,296.05
23,6,2011,416.64
24,6,2011,277.55
25,6,2011,217.68
26,6,2011,162.72
27,6,2011,380.46
28,6,2011,284.29
29,6,2011,346.47
30,6,2011,255.89
1,7,2011,224.16
2,7,2011,189.42
3,7,2011,420.47
4,7,2011,148.57
5,7,2011,276.71
6,7,2011,312.29
7,7,2011,209.16
8,7,2011,303.67
9,7,2011,127.69
10,7,2011,291.29
11,7,2011,559.69
12,7,2011,352.90
13,7,2011,251.55
14,7,2011,375.57
15,7,2011,248.48
16,7,2011,173.92
17,7,2011,1111.52
18,7,2011,553.05
19,7,2011,363.52
20,7,2011,338.80
21,7,2011,210.90
22,7,2011,147.13
23,7,2011,236.17
24,7,2011,432.40
25,7,2011,347.03
26,7,2011,547.52
27,7,2011,386.31
28,7,2011,484.18
29,7,2011,231.37
30,7,2011,475.73
31,7,2011,666.69
1,8,2011,442.59
2,8,2011,556.57
3,8,2011,443.70
4,8,2011,528.25
5,8,2011,349.95
6,8,2011,286.24
7,8,2011,815.83
8,8,2011,560.84
9,8,2011,368.38
10,8,2011,606.99
11,8,2011,239.05
12,8,2011,164.69
13,8,2011,180.85
14,8,2011,498.97
15,8,2011,430.98
16,8,2011,269.91
17,8,2011,357.28
18,8,2011,309.24
19,8,2011,262.06
20,8,2011,263.50
21,8,2011,297.58
22,8,2011,365.64
23,8,2011,373.69
24,8,2011,266.68
25,8,2011,339.29
26,8,2011,345.41
27,8,2011,229.89
28,8,2011,160.23
29,8,2011,359.14
30,8,2011,392.87
31,8,2011,249.11
1,9,2011,299.67
2,9,2011,449.21
3,9,2011,279.79
4,9,2011,514.05
5,9,2011,487.02
6,9,2011,520.23
7,9,2011,363.09
8,9,2011,500.29
9,9,2011,470.79
10,9,2011,158.53
11,9,2011,281.72
12,9,2011,402.30
13,9,2011,467.68
14,9,2011,321.48
15,9,2011,306.17
16,9,2011,362.56
17,9,2011,177.68
18,9,2011,483.34
19,9,2011,591.27
20,9,2011,317.19
21,9,2011,370.86
22,9,2011,435.03
23,9,2011,446.58
24,9,2011,277.09
25,9,2011,629.45
26,9,2011,567.60
27,9,2011,641.53
28,9,2011,375.68
29,9,2011,477.36
30,9,2011,344.80
1,10,2011,159.97
2,10,2011,583.00
3,10,2011,763.52
4,10,2011,676.73
5,10,2011,559.86
6,10,2011,329.21
7,10,2011,399.64
8,10,2011,227.35
9,10,2011,229.00
10,10,2011,756.85
11,10,2011,513.66
12,10,2011,408.96
13,10,2011,385.05
14,10,2011,441.56
15,10,2011,194.06
16,10,2011,603.28
17,10,2011,568.72
18,10,2011,389.10
19,10,2011,567.25
20,10,2011,343.04
21,10,2011,225.38
22,10,2011,318.45
23,10,2011,439.74
24,10,2011,358.32
25,10,2011,408.81
26,10,2011,340.04
27,10,2011,384.04
28,10,2011,282.50
29,10,2011,227.16
30,10,2011,549.19
31,10,2011,281.99
1,11,2011,514.08
2,11,2011,775.84
3,11,2011,469.91
4,11,2011,535.61
5,11,2011,315.21
6,11,2011,288.85
7,11,2011,282.74
8,11,2011,517.68
9,11,2011,542.70
10,11,2011,567.89
11,11,2011,475.71
12,11,2011,278.08
13,11,2011,431.19
14,11,2011,525.68
15,11,2011,660.82
16,11,2011,649.45
17,11,2011,790.94
18,11,2011,332.44
19,11,2011,286.39
20,11,2011,480.29
21,11,2011,566.35
22,11,2011,635.01
23,11,2011,500.00
24,11,2011,500.26
25,11,2011,314.84
26,11,2011,249.51
27,11,2011,818.28
28,11,2011,463.19
29,11,2011,762.13
30,11,2011,645.42
1,12,2011,520.01
2,12,2011,511.85
3,12,2011,218.16
4,12,2011,656.09
5,12,2011,533.97
6,12,2011,495.76
7,12,2011,345.89
8,12,2011,423.05
9,12,2011,405.54
10,12,2011,180.81
11,12,2011,231.48
12,12,2011,336.18
13,12,2011,514.38
14,12,2011,620.70
15,12,2011,390.64
16,12,2011,352.02
17,12,2011,212.91
18,12,2011,570.48
19,12,2011,474.72
20,12,2011,416.22
21,12,2011,416.04
22,12,2011,592.50
23,12,2011,329.88
24,12,2011,437.10
25,12,2011,0.00
26,12,2011,59.88
27,12,2011,381.97
28,12,2011,509.53
29,12,2011,383.68
30,12,2011,258.11
31,12,2011,610.64
1,1,2012,625.26
2,1,2012,454.22
3,1,2012,738.24
4,1,2012,511.95
5,1,2012,344.13
6,1,2012,179.97
7,1,2012,222.52
8,1,2012,424.45
9,1,2012,462.26
10,1,2012,491.58
11,1,2012,285.38
12,1,2012,352.12
13,1,2012,352.40
14,1,2012,209.81
15,1,2012,373.34
16,1,2012,479.72
17,1,2012,388.45
18,1,2012,225.97
19,1,2012,463.48
20,1,2012,308.86
21,1,2012,160.88
22,1,2012,229.48
23,1,2012,319.81
24,1,2012,365.01
25,1,2012,555.36
26,1,2012,600.71
27,1,2012,223.03
28,1,2012,176.73
29,1,2012,351.18
30,1,2012,449.64
31,1,2012,377.37
1,2,2012,368.36
2,2,2012,268.34
3,2,2012,210.76
4,2,2012,239.87
5,2,2012,166.16
6,2,2012,434.57
7,2,2012,416.65
8,2,2012,287.89
9,2,2012,291.01
10,2,2012,448.86
11,2,2012,298.50
12,2,2012,339.59
13,2,2012,260.75
14,2,2012,543.33
15,2,2012,481.27
16,2,2012,445.14
17,2,2012,240.48
18,2,2012,144.48
19,2,2012,429.85
20,2,2012,312.46
21,2,2012,523.08
22,2,2012,588.76
23,2,2012,480.04
24,2,2012,263.09
25,2,2012,366.17
26,2,2012,254.70
27,2,2012,276.55
28,2,2012,340.08
29,2,2012,274.66
1,3,2012,194.87
2,3,2012,212.73
3,3,2012,207.46
4,3,2012,490.08
5,3,2012,376.11
6,3,2012,383.21
7,3,2012,212.09
8,3,2012,207.61
9,3,2012,266.27
10,3,2012,223.58
11,3,2012,242.48
12,3,2012,342.11
13,3,2012,352.02
14,3,2012,323.27
15,3,2012,283.92
16,3,2012,234.54
17,3,2012,160.30
18,3,2012,336.33
19,3,2012,274.85
20,3,2012,343.98
21,3,2012,283.77
22,3,2012,487.42
23,3,2012,367.92
24,3,2012,249.79
25,3,2012,273.38
26,3,2012,305.28
27,3,2012,338.20
28,3,2012,152.46
29,3,2012,238.83
30,3,2012,279.28
31,3,2012,157.12
1,4,2012,332.89
2,4,2012,425.28
3,4,2012,247.00
4,4,2012,171.52
5,4,2012,151.54
6,4,2012,137.47
7,4,2012,98.92
8,4,2012,346.05
9,4,2012,260.33
10,4,2012,331.11
11,4,2012,302.96
12,4,2012,264.47
13,4,2012,140.17
14,4,2012,115.58
15,4,2012,235.37
16,4,2012,383.83
17,4,2012,415.24
18,4,2012,346.47
19,4,2012,355.97
20,4,2012,209.40
21,4,2012,129.51
22,4,2012,459.32
23,4,2012,548.37
24,4,2012,628.51
25,4,2012,153.32
26,4,2012,382.76
27,4,2012,278.05
28,4,2012,144.63
29,4,2012,271.07
30,4,2012,227.25
1,5,2012,201.90
2,5,2012,179.85
3,5,2012,329.29
4,5,2012,253.33
5,5,2012,265.97
6,5,2012,325.18
7,5,2012,519.13
8,5,2012,499.09
9,5,2012,399.67
10,5,2012,428.89
11,5,2012,252.48
12,5,2012,239.40
13,5,2012,443.03
14,5,2012,500.26
15,5,2012,559.42
16,5,2012,482.60
17,5,2012,622.24
18,5,2012,303.98
19,5,2012,187.90
20,5,2012,551.43
21,5,2012,444.45
22,5,2012,447.73
23,5,2012,403.59
24,5,2012,498.49
25,5,2012,179.07
26,5,2012,210.36
27,5,2012,317.19
28,5,2012,375.73
29,5,2012,468.05
30,5,2012,493.92
31,5,2012,555.89
1,6,2012,588.11
2,6,2012,221.05
3,6,2012,301.32
4,6,2012,411.46
5,6,2012,510.35
6,6,2012,455.42
7,6,2012,539.56
8,6,2012,244.14
9,6,2012,289.96
10,6,2012,557.88
11,6,2012,690.28
12,6,2012,501.30
13,6,2012,617.10
14,6,2012,318.90
15,6,2012,736.66
16,6,2012,416.60
17,6,2012,690.00
18,6,2012,602.14
19,6,2012,401.55
20,6,2012,372.93
21,6,2012,413.80
22,6,2012,334.55
23,6,2012,221.56
24,6,2012,406.89
25,6,2012,563.49
26,6,2012,503.79
27,6,2012,584.19
28,6,2012,488.59
29,6,2012,193.87
30,6,2012,151.67
1,7,2012,490.88
2,7,2012,407.88
3,7,2012,414.96
4,7,2012,296.76
5,7,2012,571.52
6,7,2012,577.53
7,7,2012,345.10
8,7,2012,343.33
9,7,2012,400.40
10,7,2012,401.14
11,7,2012,331.75
12,7,2012,395.02
13,7,2012,293.08
14,7,2012,329.18
15,7,2012,376.51
16,7,2012,527.10
17,7,2012,427.39
18,7,2012,267.05
19,7,2012,423.33
20,7,2012,358.98
21,7,2012,131.52
22,7,2012,249.99
23,7,2012,619.89
24,7,2012,378.48
25,7,2012,300.94
26,7,2012,318.63
27,7,2012,302.37
28,7,2012,126.86
29,7,2012,225.87
30,7,2012,233.29
31,7,2012,210.09
1,8,2012,345.25
2,8,2012,444.82
3,8,2012,405.75
4,8,2012,205.75
5,8,2012,153.78
6,8,2012,309.31
7,8,2012,191.07
8,8,2012,270.24
9,8,2012,348.94
10,8,2012,165.13
11,8,2012,140.45
12,8,2012,225.46
13,8,2012,281.93
14,8,2012,356.44
15,8,2012,279.88
16,8,2012,215.01
17,8,2012,295.67
18,8,2012,119.82
19,8,2012,169.88
20,8,2012,270.02
21,8,2012,383.44
22,8,2012,469.31
23,8,2012,309.35
24,8,2012,424.96
25,8,2012,129.82
26,8,2012,251.40
27,8,2012,128.55
28,8,2012,356.99
29,8,2012,246.20
30,8,2012,310.42
31,8,2012,359.54
1,9,2012,182.60
2,9,2012,207.97
3,9,2012,369.19
4,9,2012,379.96
5,9,2012,334.51
6,9,2012,392.57
7,9,2012,395.19
8,9,2012,243.90
9,9,2012,498.04
10,9,2012,359.88
11,9,2012,368.60
12,9,2012,246.27
13,9,2012,309.58
14,9,2012,271.42
15,9,2012,287.36
16,9,2012,347.81
17,9,2012,469.14
18,9,2012,333.44
19,9,2012,295.00
20,9,2012,382.35
21,9,2012,507.55
22,9,2012,291.26
23,9,2012,384.02
24,9,2012,334.84
25,9,2012,310.06
26,9,2012,281.58
27,9,2012,294.69
28,9,2012,319.28
29,9,2012,244.26
30,9,2012,463.15
1,10,2012,477.88
2,10,2012,460.63
3,10,2012,463.99
4,10,2012,458.78
5,10,2012,762.32
6,10,2012,342.33
7,10,2012,516.74
8,10,2012,568.28
9,10,2012,463.43
10,10,2012,311.42
11,10,2012,204.99
12,10,2012,371.82
13,10,2012,192.06
14,10,2012,270.98
15,10,2012,220.53
16,10,2012,321.26
17,10,2012,260.62
18,10,2012,283.94
19,10,2012,403.10
20,10,2012,157.24
21,10,2012,490.18
22,10,2012,313.13
23,10,2012,458.20
24,10,2012,621.81
25,10,2012,199.99
26,10,2012,534.35
27,10,2012,195.14
28,10,2012,424.59
29,10,2012,521.43
30,10,2012,334.60
31,10,2012,318.11
1,11,2012,303.27
2,11,2012,330.56
3,11,2012,386.30
4,11,2012,496.39
5,11,2012,571.84
6,11,2012,496.50
7,11,2012,638.31
8,11,2012,755.04
9,11,2012,317.41
10,11,2012,193.72
11,11,2012,247.51
12,11,2012,380.80
13,11,2012,394.36
14,11,2012,405.13
15,11,2012,398.53
16,11,2012,182.42
17,11,2012,139.36
18,11,2012,353.46
19,11,2012,353.83
20,11,2012,752.65
21,11,2012,353.70
22,11,2012,257.41
23,11,2012,413.76
24,11,2012,397.84
25,11,2012,259.23
26,11,2012,401.01
27,11,2012,402.70
28,11,2012,416.24
29,11,2012,315.44
30,11,2012,339.43
1,12,2012,153.37
2,12,2012,272.78
3,12,2012,455.16
4,12,2012,530.69
5,12,2012,493.63
6,12,2012,449.86
7,12,2012,402.40
8,12,2012,356.00
9,12,2012,381.67
10,12,2012,758.83
11,12,2012,454.85
12,12,2012,265.92
13,12,2012,314.97
14,12,2012,337.60
15,12,2012,206.45
16,12,2012,395.39
17,12,2012,386.15
18,12,2012,568.91
19,12,2012,315.91
20,12,2012,212.53
21,12,2012,280.88
22,12,2012,303.88
23,12,2012,433.84
24,12,2012,106.38
25,12,2012,0.00
26,12,2012,267.25
27,12,2012,329.40
28,12,2012,297.20
29,12,2012,168.62
30,12,2012,605.42
31,12,2012,362.68
1,1,2013,698.87
2,1,2013,1005.86
3,1,2013,527.02
4,1,2013,419.04
5,1,2013,412.07
6,1,2013,312.31
7,1,2013,385.71
8,1,2013,307.61
9,1,2013,212.09
10,1,2013,388.93
11,1,2013,238.80
12,1,2013,343.71
13,1,2013,348.89
14,1,2013,197.51
15,1,2013,392.69
16,1,2013,440.48
17,1,2013,657.83
18,1,2013,232.56
19,1,2013,206.34
20,1,2013,339.10
21,1,2013,328.32
22,1,2013,397.14
23,1,2013,488.77
24,1,2013,690.66
25,1,2013,371.34
26,1,2013,468.88
27,1,2013,483.39
28,1,2013,453.06
29,1,2013,518.73
30,1,2013,250.77
31,1,2013,321.94
1,2,2013,227.47
2,2,2013,152.12
3,2,2013,108.34
4,2,2013,517.39
5,2,2013,409.44
6,2,2013,154.13
7,2,2013,116.41
8,2,2013,101.23
9,2,2013,105.52
10,2,2013,378.68
11,2,2013,332.94
12,2,2013,291.85
13,2,2013,268.00
14,2,2013,129.23
15,2,2013,192.03
16,2,2013,225.82
17,2,2013,137.30
18,2,2013,229.46
19,2,2013,224.28
20,2,2013,372.72
21,2,2013,359.95
22,2,2013,254.94
23,2,2013,172.17
24,2,2013,471.87
25,2,2013,488.79
26,2,2013,702.02
27,2,2013,399.79
28,2,2013,332.59
1,3,2013,288.66
2,3,2013,458.13
3,3,2013,366.09
4,3,2013,187.91
5,3,2013,276.74
6,3,2013,346.47
7,3,2013,344.61
8,3,2013,339.84
9,3,2013,158.61
10,3,2013,284.01
11,3,2013,236.51
12,3,2013,195.00
13,3,2013,251.27
14,3,2013,264.67
15,3,2013,234.10
16,3,2013,123.04
17,3,2013,211.18
18,3,2013,352.05
19,3,2013,490.50
20,3,2013,439.68
21,3,2013,442.34
22,3,2013,243.65
23,3,2013,281.59
24,3,2013,221.33
25,3,2013,329.46
26,3,2013,250.92
27,3,2013,246.78
28,3,2013,347.56
29,3,2013,44.72
30,3,2013,114.70
31,3,2013,245.84
1,4,2013,157.90
2,4,2013,440.01
3,4,2013,399.83
4,4,2013,187.33
5,4,2013,80.24
6,4,2013,130.97
7,4,2013,236.90
8,4,2013,298.73
9,4,2013,253.30
10,4,2013,241.23
11,4,2013,108.40
12,4,2013,109.45
13,4,2013,162.26
14,4,2013,202.36
15,4,2013,215.87
16,4,2013,473.59
17,4,2013,462.80
18,4,2013,241.05
19,4,2013,187.95
20,4,2013,116.78
21,4,2013,350.91
22,4,2013,371.09
23,4,2013,318.08
24,4,2013,294.52
25,4,2013,337.22
26,4,2013,199.52
27,4,2013,111.23
28,4,2013,300.85
29,4,2013,348.98
30,4,2013,330.12
1,5,2013,312.60
2,5,2013,145.17
3,5,2013,115.81
4,5,2013,158.16
5,5,2013,232.64
6,5,2013,180.09
7,5,2013,393.87
8,5,2013,278.89
9,5,2013,122.05
10,5,2013,26.69
11,5,2013,157.59
12,5,2013,332.24
13,5,2013,289.02
14,5,2013,309.41
15,5,2013,207.70
16,5,2013,217.76
17,5,2013,262.89
18,5,2013,122.40
19,5,2013,201.80
20,5,2013,166.71
21,5,2013,115.52
22,5,2013,300.89
23,5,2013,247.36
24,5,2013,227.10
25,5,2013,160.70
26,5,2013,223.83
27,5,2013,322.22
28,5,2013,280.64
29,5,2013,156.17
30,5,2013,194.33
31,5,2013,172.38
1,6,2013,101.44
2,6,2013,231.99
3,6,2013,325.20
4,6,2013,143.80
5,6,2013,313.78
6,6,2013,248.20
7,6,2013,205.21
8,6,2013,196.11
9,6,2013,161.97
10,6,2013,195.62
11,6,2013,191.94
12,6,2013,242.75
13,6,2013,220.08
14,6,2013,240.01
15,6,2013,258.97
16,6,2013,266.32
17,6,2013,249.11
18,6,2013,258.94
19,6,2013,255.53
20,6,2013,311.31
21,6,2013,321.68
22,6,2013,212.70
23,6,2013,184.79
24,6,2013,235.04
25,6,2013,197.56
26,6,2013,360.46
27,6,2013,330.68
28,6,2013,167.39
29,6,2013,257.28
30,6,2013,199.52
1,7,2013,347.04
2,7,2013,258.49
3,7,2013,257.39
4,7,2013,140.70
5,7,2013,306.48
6,7,2013,349.67
7,7,2013,336.70
8,7,2013,174.81
9,7,2013,297.10
10,7,2013,132.09
11,7,2013,252.47
12,7,2013,151.60
13,7,2013,192.34
14,7,2013,138.29
15,7,2013,75.11
16,7,2013,83.35
17,7,2013,168.10
18,7,2013,110.33
19,7,2013,55.28
20,7,2013,130.08
21,7,2013,272.41
22,7,2013,174.46
23,7,2013,269.79
24,7,2013,274.01
25,7,2013,182.41
26,7,2013,206.00
27,7,2013,146.67
28,7,2013,200.51
29,7,2013,161.29
30,7,2013,170.34
31,7,2013,239.25
1,8,2013,108.96
2,8,2013,313.97
3,8,2013,156.38
4,8,2013,404.75
5,8,2013,419.00
6,8,2013,282.20
7,8,2013,265.17
8,8,2013,343.14
9,8,2013,166.82
10,8,2013,174.38
11,8,2013,295.63
12,8,2013,184.82
13,8,2013,278.33
14,8,2013,146.01
15,8,2013,169.81
16,8,2013,86.27
17,8,2013,45.86
18,8,2013,147.57
19,8,2013,104.57
20,8,2013,330.12
21,8,2013,369.25
22,8,2013,186.56
23,8,2013,215.05
24,8,2013,45.17
25,8,2013,128.31
26,8,2013,153.84
27,8,2013,205.13
28,8,2013,429.42
29,8,2013,346.70
30,8,2013,228.44
31,8,2013,171.70
1,9,2013,261.13
2,9,2013,78.93
3,9,2013,201.24
4,9,2013,236.91
5,9,2013,186.72
6,9,2013,230.48
7,9,2013,275.76
8,9,2013,255.89
9,9,2013,300.75
10,9,2013,220.02
11,9,2013,174.01
12,9,2013,250.73
13,9,2013,161.06
14,9,2013,269.64
15,9,2013,139.29
16,9,2013,341.14
17,9,2013,208.66
18,9,2013,159.42
19,9,2013,177.49
20,9,2013,303.71
21,9,2013,132.03
22,9,2013,439.26
23,9,2013,254.80
24,9,2013,396.62
25,9,2013,285.54
26,9,2013,195.52
27,9,2013,288.29
28,9,2013,137.01
29,9,2013,506.84
30,9,2013,298.44
1,10,2013,340.15
2,10,2013,305.55
3,10,2013,251.46
4,10,2013,268.60
5,10,2013,117.98
6,10,2013,288.40
7,10,2013,327.95
8,10,2013,312.87
9,10,2013,350.08
10,10,2013,322.97
11,10,2013,318.90
12,10,2013,131.13
13,10,2013,350.31
14,10,2013,323.63
15,10,2013,242.18
16,10,2013,298.30
17,10,2013,385.61
18,10,2013,314.65
19,10,2013,178.18
20,10,2013,194.18
21,10,2013,217.30
22,10,2013,447.81
23,10,2013,137.23
24,10,2013,288.02
25,10,2013,174.71
26,10,2013,115.95
27,10,2013,336.52
28,10,2013,155.00
29,10,2013,227.42
30,10,2013,91.24
31,10,2013,176.60
1,11,2013,188.90
2,11,2013,42.80
3,11,2013,210.48
4,11,2013,195.31
5,11,2013,196.11
6,11,2013,191.84
7,11,2013,196.15
8,11,2013,117.87
9,11,2013,101.85
10,11,2013,159.76
11,11,2013,96.36
12,11,2013,220.85
13,11,2013,167.67
14,11,2013,258.61
15,11,2013,59.33
16,11,2013,135.65
17,11,2013,256.13
18,11,2013,162.91
19,11,2013,287.56
20,11,2013,243.24
21,11,2013,233.56
22,11,2013,72.08
23,11,2013,89.58
24,11,2013,329.07
25,11,2013,160.06
26,11,2013,291.51
27,11,2013,544.80
28,11,2013,182.89
29,11,2013,204.81
30,11,2013,43.61
1,12,2013,182.28
2,12,2013,206.56
3,12,2013,157.86
4,12,2013,309.18
5,12,2013,222.90
6,12,2013,384.23
7,12,2013,343.32
8,12,2013,280.64
9,12,2013,341.75
10,12,2013,184.41
11,12,2013,222.11
12,12,2013,188.76
13,12,2013,86.20
14,12,2013,216.28
15,12,2013,349.25
16,12,2013,238.80
17,12,2013,313.29
18,12,2013,245.03
19,12,2013,234.41
20,12,2013,259.30
21,12,2013,31.01
22,12,2013,169.28
23,12,2013,189.04
24,12,2013,146.13
25,12,2013,103.52
26,12,2013,198.98
27,12,2013,278.58
28,12,2013,183.30
29,12,2013,449.41
30,12,2013,225.85
31,12,2013,208.16
1,1,2014,415.16
2,1,2014,116.10
3,1,2014,105.33
4,1,2014,101.14
5,1,2014,178.88
6,1,2014,364.98
7,1,2014,97.81
8,1,2014,144.45
9,1,2014,130.55
10,1,2014,115.25
11,1,2014,157.28
12,1,2014,174.37
13,1,2014,351.56
14,1,2014,403.74
15,1,2014,275.04
16,1,2014,149.67
17,1,2014,111.51
18,1,2014,122.89
19,1,2014,269.45
20,1,2014,181.88
21,1,2014,172.41
22,1,2014,159.36
23,1,2014,221.31
24,1,2014,249.74
25,1,2014,240.15
26,1,2014,356.86
27,1,2014,262.66
28,1,2014,299.80
29,1,2014,181.94
30,1,2014,175.99
31,1,2014,122.30
1,2,2014,91.44
2,2,2014,145.39
3,2,2014,209.55
4,2,2014,205.65
5,2,2014,306.53
6,2,2014,231.30
7,2,2014,244.58
8,2,2014,320.79
9,2,2014,313.62
10,2,2014,159.81
11,2,2014,420.72
12,2,2014,172.25
13,2,2014,349.49
14,2,2014,215.93
15,2,2014,223.87
16,2,2014,180.19
17,2,2014,257.87
18,2,2014,123.11
19,2,2014,201.03
20,2,2014,140.19
21,2,2014,204.71
22,2,2014,206.60
23,2,2014,262.83
24,2,2014,172.27
25,2,2014,163.18
26,2,2014,228.34
27,2,2014,192.75
28,2,2014,298.60
1,3,2014,153.61
2,3,2014,301.38
3,3,2014,133.12
4,3,2014,222.45
5,3,2014,334.77
6,3,2014,389.16
7,3,2014,373.93
8,3,2014,239.89
9,3,2014,155.30
10,3,2014,226.39
11,3,2014,218.99
12,3,2014,267.43
13,3,2014,325.25
14,3,2014,159.33
15,3,2014,126.36
16,3,2014,130.48
17,3,2014,152.05
18,3,2014,365.16
19,3,2014,385.68
20,3,2014,261.79
21,3,2014,184.94
22,3,2014,106.96
23,3,2014,220.92
24,3,2014,174.59
25,3,2014,253.33
26,3,2014,133.32
27,3,2014,156.92
28,3,2014,152.41
29,3,2014,149.90
30,3,2014,309.29
31,3,2014,230.82
1,4,2014,208.65
2,4,2014,157.24
3,4,2014,241.29
4,4,2014,259.48
5,4,2014,13.34
6,4,2014,146.45
7,4,2014,245.99
8,4,2014,225.79
9,4,2014,112.76
10,4,2014,95.66
11,4,2014,96.44
12,4,2014,143.01
13,4,2014,187.13
14,4,2014,237.02
15,4,2014,120.14
16,4,2014,91.55
17,4,2014,74.77
18,4,2014,96.74
19,4,2014,111.20
20,4,2014,114.88
21,4,2014,81.70
22,4,2014,83.67
23,4,2014,200.51
24,4,2014,174.23
25,4,2014,117.55
26,4,2014,119.65
27,4,2014,253.81
28,4,2014,121.92
29,4,2014,89.47
30,4,2014,170.95
1,5,2014,134.89
2,5,2014,74.08
3,5,2014,69.19
4,5,2014,317.11
5,5,2014,231.08
6,5,2014,154.12
7,5,2014,162.54
8,5,2014,237.22
9,5,2014,189.82
10,5,2014,211.31
11,5,2014,280.57
12,5,2014,393.17
13,5,2014,321.03
14,5,2014,178.81
15,5,2014,118.26
16,5,2014,129.36
17,5,2014,135.83
18,5,2014,174.85
19,5,2014,129.38
20,5,2014,222.61
21,5,2014,230.46
22,5,2014,184.46
23,5,2014,201.21
24,5,2014,56.60
25,5,2014,103.66
26,5,2014,54.85
27,5,2014,99.75
28,5,2014,153.85
29,5,2014,195.45
30,5,2014,123.81
31,5,2014,220.44
1,6,2014,245.27
2,6,2014,158.69
3,6,2014,323.22
4,6,2014,118.82
5,6,2014,117.19
6,6,2014,139.68
7,6,2014,137.53
8,6,2014,297.87
9,6,2014,158.60
10,6,2014,151.75
11,6,2014,115.36
12,6,2014,112.94
13,6,2014,127.69
14,6,2014,131.49
15,6,2014,181.39
16,6,2014,200.98
17,6,2014,157.28
18,6,2014,163.90
19,6,2014,266.80
20,6,2014,143.07
21,6,2014,105.51
22,6,2014,297.01
23,6,2014,70.69
24,6,2014,50.98
25,6,2014,120.04
26,6,2014,115.56
27,6,2014,140.20
28,6,2014,104.08
29,6,2014,125.76
30,6,2014,176.17
1,7,2014,154.56
2,7,2014,212.13
3,7,2014,113.84
4,7,2014,153.98
5,7,2014,38.63
6,7,2014,97.51
7,7,2014,259.95
8,7,2014,102.93
9,7,2014,138.73
10,7,2014,239.78
11,7,2014,95.13
12,7,2014,116.55
13,7,2014,168.58
14,7,2014,242.41
15,7,2014,211.07
16,7,2014,183.04
17,7,2014,63.34
18,7,2014,49.32
19,7,2014,25.73
20,7,2014,214.62
21,7,2014,192.19
22,7,2014,93.36
23,7,2014,122.28
24,7,2014,82.22
25,7,2014,118.70
26,7,2014,91.42
27,7,2014,114.62
28,7,2014,149.02
29,7,2014,60.10
30,7,2014,190.13
31,7,2014,114.25
1,8,2014,109.48
2,8,2014,214.50
3,8,2014,442.79
4,8,2014,194.29
5,8,2014,274.48
6,8,2014,249.57
7,8,2014,124.58
8,8,2014,109.82
9,8,2014,113.54
10,8,2014,128.41
11,8,2014,84.91
12,8,2014,97.95
13,8,2014,306.52
14,8,2014,488.97
15,8,2014,83.48
16,8,2014,180.50
17,8,2014,343.11
18,8,2014,230.36
19,8,2014,112.96
20,8,2014,260.62
21,8,2014,190.96
22,8,2014,232.08
23,8,2014,246.33
24,8,2014,349.49
25,8,2014,260.96
26,8,2014,385.03
27,8,2014,407.91
28,8,2014,274.86
29,8,2014,203.27
30,8,2014,45.28
31,8,2014,178.05
1,9,2014,106.80
2,9,2014,229.47
3,9,2014,239.18
4,9,2014,195.84
5,9,2014,198.48
6,9,2014,115.78
7,9,2014,278.63
8,9,2014,582.35
9,9,2014,463.77
10,9,2014,529.37
11,9,2014,467.11
12,9,2014,570.88
13,9,2014,328.94
14,9,2014,642.46
15,9,2014,469.83
16,9,2014,568.15
17,9,2014,478.18
18,9,2014,420.17
19,9,2014,573.55
20,9,2014,446.04
21,9,2014,367.00
22,9,2014,223.27
23,9,2014,213.12
24,9,2014,110.13
25,9,2014,164.27
26,9,2014,193.32
27,9,2014,141.08
28,9,2014,364.93
29,9,2014,303.50
30,9,2014,127.03
1,10,2014,108.76
2,10,2014,123.65
3,10,2014,111.43
4,10,2014,49.75
5,10,2014,352.80
6,10,2014,186.23
7,10,2014,144.14
8,10,2014,80.15
9,10,2014,159.59
10,10,2014,138.52
11,10,2014,88.06
12,10,2014,176.49
13,10,2014,171.70
14,10,2014,122.60
15,10,2014,218.33
16,10,2014,137.77
17,10,2014,190.12
18,10,2014,138.07
19,10,2014,191.54
20,10,2014,145.92
21,10,2014,191.00
22,10,2014,189.81
23,10,2014,128.86
24,10,2014,212.14
25,10,2014,231.31
26,10,2014,191.56
27,10,2014,175.29
28,10,2014,235.85
29,10,2014,123.00
30,10,2014,115.80
31,10,2014,129.68
1,11,2014,85.75
2,11,2014,65.25
3,11,2014,241.21
4,11,2014,196.27
5,11,2014,88.17
6,11,2014,130.29
7,11,2014,136.69
8,11,2014,88.80
9,11,2014,297.74
10,11,2014,92.09
11,11,2014,156.25
12,11,2014,160.87
13,11,2014,158.18
14,11,2014,116.86
15,11,2014,62.51
16,11,2014,95.81
17,11,2014,239.52
18,11,2014,157.31
19,11,2014,181.76
20,11,2014,86.91
21,11,2014,87.53
22,11,2014,50.03
23,11,2014,329.32
24,11,2014,119.33
25,11,2014,149.14
